"Side","Symbol","Name","Order Price","Order Qty","Order Amount","Status","Filled@Avg Price","Order Time","Order Type","Time-in-Force","Allow Pre-Market","Session","Trigger price","Position Opening","Markets","Currency","Order Source","Fill Qty","Fill Price","Fill Amount","Fill Time","Markets","Currency","Counterparty","Remarks","Commission","Platform Fees","Settlement Fees","Options Regulatory Fees","OCC Fees","Option Settlement Fees","SEC Fees","Trading Activity Fees","Stamp Duty","Trading Fees","SFC Levy","FRC Levy","Trading Tariff","Consolidated Audit Trail Fees","Total"
"Buy","TSLL","Direxion Daily TSLA Bull 2X Shares","19.54","60","1,172.40","Filled","60@19.5363","Feb 14, 2025 12:32:02 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","60","19.5363","1,172.18","Feb 14, 2025 12:32:03 ET","US","USD","","","0.99","1","0.18","","","","","","","","","","","","2.17"
"Buy","BIDU250404P87000","BIDU 250404 87.00P","2.62","1","262.00","Filled","1@2.62","Feb 14, 2025 11:54:20 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","2.62","262.00","Feb 14, 2025 12:03:01 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","","","","","","","","","2.5"
"Sell","VIX250219C19000","VIX 250219 19.00C","0.14","20","280.00","Filled","20@0.14","Feb 14, 2025 11:53:39 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","20","0.14","280.00","Feb 14, 2025 12:43:38 ET","US","USD","","","13","6","","0.24","0.4","3.6","0.01","0.06","","","","","","","23.31"
"Buy","TSLL","Direxion Daily TSLA Bull 2X Shares","19.77","120","2,372.40","Filled","120@19.77","Feb 14, 2025 11:39:25 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","120","19.77","2,372.40","Feb 14, 2025 11:39:31 ET","US","USD","","","0.99","1","0.36","","","","","","","","","","","","2.35"
"Sell","TCH250227P400000","TCH 250227 400.00 P","1.10","26","2,860.00","Filled","26@1.10","Feb 14, 2025 11:38:25 HKT","Limit","Day","","","","","HK","HKD","","6","1.10","660.00","Feb 14, 2025 11:39:37 HKT","HK","HKD","","","5.72","15","","","","","","","","","","","78","","98.72"
"","","","","","","","","","","","","","","","","","","20","1.10","2,200.00","Feb 14, 2025 11:39:37 HKT","HK","HKD","","","","","","","","","","","","","","","","",""
"Buy","BIDU250404P87000","BIDU 250404 87.00P","2.74","2","548.00","Filled","2@2.74","Feb 13, 2025 11:18:03 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","2","2.74","548.00","Feb 13, 2025 11:33:29 ET","US","USD","","","1.99","0.6","","0.02","0.04","0.36","","","","","","","","","3.01"
"Buy","TSLA","Tesla","356.39","12","4,276.68","Filled","12@356.39","Feb 13, 2025 11:03:36 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","12","356.39","4,276.68","Feb 13, 2025 11:03:37 ET","US","USD","","","0.99","1","0.04","","","","","","","","","","","","2.03"
"Buy","BIDU250919P70000","BIDU 250919 70.00P","2.40","2","480.00","Cancelled","0@0.00","Feb 13, 2025 11:01:44 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","","","","","","","","","","","","","","","","","","","","","","",""
"Sell","TSLA","Tesla","349.48","15","5,242.20","Filled","15@349.7851","Feb 13, 2025 10:02:30 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","15","349.7851","5,246.78","Feb 13, 2025 10:02:30 ET","US","USD","","","0.99","1","0.05","","","","0.15","0.01","","","","","","","2.2"
"Sell","TSLA250417C370000","TSLA 250417 370.00C","25.10","1","2,510.00","Filled","1@25.10","Feb 13, 2025 10:01:39 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","25.10","2,510.00","Feb 13, 2025 10:01:40 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","0.07","0.01","","","","","","","2.58"
"Buy","VIX250219C19000","VIX 250219 19.00C","0.29","20","580.00","Filled","20@0.29","Feb 13, 2025 09:43:11 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","20","0.29","580.00","Feb 13, 2025 09:43:12 ET","US","USD","","","13","6","","0.24","0.4","3.6","","","","","","","","","23.24"
"Sell","01810","XIAOMI-W","41.40","1,600","66,240.00","Failed","0@0.00","Feb 13, 2025 16:00:25 HKT","Limit","Day","Allow","","","","HK","HKD","","","","","","","","","","","","","","","","","","","","","","","",""
"Buy","TCH250227P400000","TCH 250227 400.00 P","2.12","20","4,240.00","Filled","20@2.12","Feb 13, 2025 15:56:00 HKT","Limit","Day","","","","","HK","HKD","","20","2.12","4,240.00","Feb 13, 2025 15:56:00 HKT","HK","HKD","","","8.48","15","","","","","","","","","","","60","","83.48"
"Buy","TCH250227P400000","TCH 250227 400.00 P","2.00","4","800.00","Filled","4@2.00","Feb 13, 2025 15:51:12 HKT","Limit","Day","","","","","HK","HKD","","4","2.00","800.00","Feb 13, 2025 15:51:13 HKT","HK","HKD","","","3","15","","","","","","","","","","","12","","30"
"Buy","TCH250227P400000","TCH 250227 400.00 P","2.00","2","400.00","Filled","2@2.00","Feb 13, 2025 15:50:37 HKT","Limit","Day","","","","","HK","HKD","","2","2.00","400.00","Feb 13, 2025 15:50:38 HKT","HK","HKD","","","3","15","","","","","","","","","","","6","","24"
"Sell","PLTR250228P100000","PLTR 250228 100.00P","1.03","2","206.00","Filled","2@1.03","Feb 12, 2025 13:40:20 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","2","1.03","206.00","Feb 12, 2025 13:40:23 ET","US","USD","","","1.99","0.6","","0.02","0.04","0.36","0.01","0.01","","","","","","","3.03"
"Sell","TSLA250314C380000","TSLA 250314 380.00C","9.30","3","2,790.00","Filled","3@9.32","Feb 12, 2025 13:36:32 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","9.32","932.00","Feb 12, 2025 13:37:02 ET","US","USD","","","1.99","0.9","","0.03","0.06","0.54","0.08","0.02","","","","","","","3.62"
"","","","","","","","","","","","","","","","","","","2","9.32","1,864.00","Feb 12, 2025 13:37:02 ET","US","USD","","","","","","","","","","","","","","","","",""
"Sell","TSLA250417C370000","TSLA 250417 370.00C","Trigger MKT price","1","0.00","Cancelled","0@0.00","Feb 12, 2025 12:48:37 ET","Market-If-Touched","Day","","Regular Trading Hours","23.80","","US","USD","","","","","","","","","","","","","","","","","","","","","","","",""
"Sell","TSLA250314C380000","TSLA 250314 380.00C","Market Price","3","0.00","Failed","0@0.00","Feb 12, 2025 12:48:06 ET","Market-If-Touched","Day","","Regular Trading Hours","9.00","","US","USD","","","","","","","","","","","","","","","","","","","","","","","",""
"Sell","PLTR250228P100000","PLTR 250228 100.00P","1.16","1","116.00","Filled","1@1.16","Feb 12, 2025 10:52:05 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","1.16","116.00","Feb 12, 2025 10:52:05 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","0.01","0.01","","","","","","","2.52"
"Buy","TSLA","Tesla","332.21","15","4,983.15","Cancelled","0@0.00","Feb 12, 2025 09:36:27 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","","","","","","","","","","","","","","","","","","","","","","",""
"Buy","TSLA250314C380000","TSLA 250314 380.00C","7.60","2","1,520.00","Filled","2@7.41","Feb 12, 2025 09:31:02 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","7.41","741.00","Feb 12, 2025 09:31:06 ET","US","USD","","","1.99","0.6","","0.02","0.04","0.36","","","","","","","","","3.01"
"","","","","","","","","","","","","","","","","","","1","7.41","741.00","Feb 12, 2025 09:31:06 ET","US","USD","","","","","","","","","","","","","","","","",""
"Buy","TSLA250314C380000","TSLA 250314 380.00C","7.40","2","1,480.00","Cancelled","0@0.00","Feb 12, 2025 09:30:39 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","","","","","","","","","","","","","","","","","","","","","","",""
"Buy","TSLA250314C380000","TSLA 250314 380.00C","6.95","1","695.00","Cancelled","0@0.00","Feb 12, 2025 09:30:21 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","","","","","","","","","","","","","","","","","","","","","","",""
"Sell","NVDL","GraniteShares 2x Long NVDA Daily ETF","57.07","20","1,141.40","Filled","20@57.071","Feb 12, 2025 09:20:00 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","18","57.07","1,027.26","Feb 12, 2025 09:21:43 ET","US","USD","","","0.99","1","0.06","","","","0.04","0.02","","","","","","","2.11"
"","","","","","","","","","","","","","","","","","","2","57.08","114.16","Feb 12, 2025 09:20:07 ET","US","USD","","","","","","","","","","","","","","","","",""
"Sell","NVDA","NVIDIA","130.11","5","650.55","Filled","5@130.11","Feb 12, 2025 09:19:46 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","5","130.11","650.55","Feb 12, 2025 09:19:47 ET","US","USD","","","0.99","1","0.02","","","","0.02","0.01","","","","","","","2.04"
"Sell","AAPL","Apple","231.45","10","2,314.50","Filled","10@231.45","Feb 12, 2025 09:19:31 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","10","231.45","2,314.50","Feb 12, 2025 09:19:31 ET","US","USD","","","0.99","1","0.03","","","","0.06","0.01","","","","","","","2.09"
"Sell","TCH250214P410000","TCH 250214 410.00 P","0.30","3","90.00","Filled","3@0.30","Feb 12, 2025 13:08:34 HKT","Limit","Day","","","","","HK","HKD","","3","0.30","90.00","Feb 12, 2025 13:08:35 HKT","HK","HKD","","","3","15","","","","","","","","","","","9","","27"
"Sell","NVDL","GraniteShares 2x Long NVDA Daily ETF","59.30","25","1,482.50","Filled","25@59.3218","Feb 11, 2025 12:26:33 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","25","59.3218","1,483.05","Feb 11, 2025 12:26:33 ET","US","USD","","","0.99","1","0.08","","","","0.04","0.01","","","","","","","2.12"
"Sell","NVDA","NVIDIA","132.66","5","663.30","Filled","5@132.66","Feb 11, 2025 12:26:10 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","5","132.66","663.30","Feb 11, 2025 12:26:24 ET","US","USD","","","0.99","1","0.02","","","","0.02","0.01","","","","","","","2.04"
"Buy","PLTR250228P100000","PLTR 250228 100.00P","1.49","3","447.00","Filled","3@1.49","Feb 11, 2025 12:23:19 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","3","1.49","447.00","Feb 11, 2025 12:23:20 ET","US","USD","","","1.99","0.9","","0.04","0.06","0.54","","","","","","","","","3.53"
"Buy","TSLA","Tesla","345.74","15","5,186.10","Filled","15@345.73","Feb 11, 2025 09:41:54 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","15","345.73","5,185.95","Feb 11, 2025 09:41:54 ET","US","USD","","","0.99","1","0.05","","","","","","","","","","","","2.04"
"Buy","TSLA250417C370000","TSLA 250417 370.00C","23.60","1","2,360.00","Filled","1@23.40","Feb 11, 2025 09:32:36 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","23.40","2,340.00","Feb 11, 2025 09:32:37 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","","","","","","","","","2.5"
"Buy","TCH250214P410000","TCH 250214 410.00 P","0.91","3","273.00","Filled","3@0.91","Feb 11, 2025 15:19:35 HKT","Limit","Day","","","","","HK","HKD","","3","0.91","273.00","Feb 11, 2025 15:19:35 HKT","HK","HKD","","","3","15","","","","","","","","","","","9","","27"
"Sell","00700","TENCENT","427.00","13","5,551.00","Filled","13@427.00","Feb 11, 2025 14:58:28 HKT","Odd Lot","Day","","","","","HK","HKD","","13","427.00","5,551.00","Feb 11, 2025 15:09:19 HKT","HK","HKD","4669","","3","15","2","","","","","","6","0.31","0.15","0.01","","","26.47"
"Buy","ASTS","AST SpaceMobile","26.50","50","1,325.00","Cancelled","0@0.00","Feb 10, 2025 10:09:27 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","","","","","","","","","","","","","","","","","","","","","","",""
"Sell","BIDU","Baidu","93.00","30","2,790.00","Filled","30@93.00","Feb 10, 2025 10:02:54 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","30","93.00","2,790.00","Feb 10, 2025 10:19:09 ET","US","USD","","","0.99","1","0.09","","","","0.08","0.01","","","","","","","2.17"
"Buy","TSLA250314C380000","TSLA 250314 380.00C","12.20","1","1,220.00","Filled","1@11.96","Feb 10, 2025 09:43:23 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","11.96","1,196.00","Feb 10, 2025 09:43:24 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","","","","","","","","","2.5"
"Sell","TSLA","Tesla","Market Price","5","1,840.00","Filled","5@368.00","Feb 7, 2025 11:14:57 ET","Market","Day","","Regular Trading Hours","","","US","USD","","5","368.00","1,840.00","Feb 7, 2025 11:14:58 ET","US","USD","","","0.99","1","0.02","","","","0.05","0.01","","","","","","","2.07"
"Buy","NVDL","GraniteShares 2x Long NVDA Daily ETF","56.49","15","847.35","Filled","15@56.45","Feb 7, 2025 10:29:01 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","15","56.45","846.75","Feb 7, 2025 10:29:01 ET","US","USD","","","0.99","1","0.05","","","","","","","","","","","","2.04"
"Sell","TSLA250307C395000","TSLA 250307 395.00C","Market Price","1","1,190.00","Filled","1@11.90","Feb 7, 2025 10:20:04 ET","Market","Day","","Regular Trading Hours","","","US","USD","","1","11.90","1,190.00","Feb 7, 2025 10:20:04 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","0.03","0.01","","","","","","","2.54"
"Sell","NVDA","NVIDIA","Market Price","10","1,288.20","Filled","10@128.8202","Feb 7, 2025 10:19:48 ET","Market","Day","","Regular Trading Hours","","","US","USD","","10","128.8202","1,288.20","Feb 7, 2025 10:19:48 ET","US","USD","","","0.99","1","0.03","","","","0.04","0.01","","","","","","","2.07"
"Sell","NVDL","GraniteShares 2x Long NVDA Daily ETF","Market Price","30","1,676.21","Filled","30@55.8735","Feb 7, 2025 10:19:34 ET","Market","Day","","Regular Trading Hours","","","US","USD","","30","55.8735","1,676.21","Feb 7, 2025 10:19:34 ET","US","USD","","","0.99","1","0.09","","","","0.05","0.01","","","","","","","2.14"
"Sell","BIDU","Baidu","90.46","30","2,713.80","Filled","30@90.53","Feb 7, 2025 10:08:42 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","30","90.53","2,715.90","Feb 7, 2025 10:08:42 ET","US","USD","","","0.99","1","0.09","","","","0.08","0.01","","","","","","","2.17"
"Sell","TSLA250307P395000","TSLA 250307 395.00P","29.35","1","2,935.00","Filled","1@29.35","Feb 7, 2025 09:51:46 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","29.35","2,935.00","Feb 7, 2025 09:51:51 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","0.08","0.01","","","","","","","2.59"
"Buy","TSLA250307C395000","TSLA 250307 395.00C","Market Price","1","1,435.00","Filled","1@14.35","Feb 7, 2025 09:51:26 ET","Market","Day","","Regular Trading Hours","","","US","USD","","1","14.35","1,435.00","Feb 7, 2025 09:51:27 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","","","","","","","","","2.5"
"Buy","TSLA250307P395000","TSLA 250307 395.00P","Market Price","1","2,860.00","Filled","1@28.60","Feb 7, 2025 09:49:21 ET","Market","Day","","Regular Trading Hours","","","US","USD","","1","28.60","2,860.00","Feb 7, 2025 09:49:22 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","","","","","","","","","2.5"
"Sell","SOXL","Direxion Daily Semiconductor Bull 3x Shares ETF","27.77","20","555.40","Filled","20@27.77","Feb 7, 2025 09:47:04 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","20","27.77","555.40","Feb 7, 2025 09:47:53 ET","US","USD","","","0.99","1","0.06","","","","0.02","0.01","","","","","","","2.08"
"Buy","TSLA","Tesla","377.35","5","1,886.75","Filled","5@377.33","Feb 7, 2025 09:46:08 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","5","377.33","1,886.65","Feb 7, 2025 09:46:08 ET","US","USD","","","0.99","1","0.02","","","","","","","","","","","","2.01"
"Buy","BIDU250919P70000","BIDU 250919 70.00P","3.50","1","350.00","Filled","1@3.50","Feb 6, 2025 11:33:53 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","3.50","350.00","Feb 6, 2025 13:43:44 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","","","","","","","","","2.5"
"Sell","NVDA","NVIDIA","Market Price","10","1,244.55","Filled","10@124.455","Feb 5, 2025 12:11:36 ET","Market","Day","","Regular Trading Hours","","","US","USD","","10","124.455","1,244.55","Feb 5, 2025 12:11:36 ET","US","USD","","","0.99","1","0.03","","","","0.03","0.01","","","","","","","2.06"
"Sell","NVDL","GraniteShares 2x Long NVDA Daily ETF","Market Price","20","1,049.05","Filled","20@52.4527","Feb 5, 2025 12:11:22 ET","Market","Day","","Regular Trading Hours","","","US","USD","","20","52.4527","1,049.05","Feb 5, 2025 12:11:22 ET","US","USD","","","0.99","1","0.06","","","","0.03","0.01","","","","","","","2.09"
"Sell","NVDL","GraniteShares 2x Long NVDA Daily ETF","52.56","20","1,051.20","Cancelled","0@0.00","Feb 5, 2025 12:10:49 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","","","","","","","","","","","","","","","","","","","","","","",""
"Sell","YINN","Direxion Daily FTSE China Bull 3X Shares ETF","33.33","61","2,033.13","Filled","61@33.33","Feb 4, 2025 11:00:55 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","61","33.33","2,033.13","Feb 4, 2025 11:00:58 ET","US","USD","","","0.99","1","0.18","","","","0.06","0.01","","","","","","","2.24"
"Buy","NVDL","GraniteShares 2x Long NVDA Daily ETF","49.26","15","738.90","Filled","15@49.2296","Feb 4, 2025 10:11:58 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","15","49.2296","738.44","Feb 4, 2025 10:11:59 ET","US","USD","","","0.99","1","0.05","","","","","","","","","","","","2.04"
"Sell","NVDA250214C120000","NVDA 250214 120.00C","Market Price","2","1,140.00","Filled","2@5.70","Feb 4, 2025 10:08:54 ET","Market","Day","","Regular Trading Hours","","","US","USD","","2","5.70","1,140.00","Feb 4, 2025 10:08:55 ET","US","USD","","","1.99","0.6","","0.02","0.04","0.36","0.03","0.01","","","","","","","3.05"
"Buy","NVDA250214C120000","NVDA 250214 120.00C","4.40","2","880.00","Filled","2@4.39","Feb 4, 2025 09:49:01 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","4.39","439.00","Feb 4, 2025 09:49:13 ET","US","USD","","","1.99","0.6","","0.02","0.04","0.36","","","","","","","","","3.01"
"","","","","","","","","","","","","","","","","","","1","4.39","439.00","Feb 4, 2025 09:49:13 ET","US","USD","","","","","","","","","","","","","","","","",""
"Buy","TSLA","Tesla","375.50","10","3,755.00","Cancelled","0@0.00","Feb 4, 2025 09:11:11 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","","","","","","","","","","","","","","","","","","","","","","",""
"Sell","NVDA250207C120000","NVDA 250207 120.00C","Market Price","2","340.00","Filled","2@1.70","Feb 3, 2025 09:34:27 ET","Stop","Day","","Regular Trading Hours","1.70","","US","USD","","1","1.70","170.00","Feb 3, 2025 09:46:52 ET","US","USD","","","1.99","0.6","","0.02","0.04","0.36","0.02","0.02","","","","","","","3.05"
"","","","","","","","","","","","","","","","","","","1","1.70","170.00","Feb 3, 2025 09:46:52 ET","US","USD","","","","","","","","","","","","","","","","",""
"Buy","NVDA250207C120000","NVDA 250207 120.00C","2.35","1","235.00","Filled","1@2.32","Feb 3, 2025 09:30:32 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","2.32","232.00","Feb 3, 2025 09:30:33 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","","","","","","","","","2.5"
"Buy","NVDA250207C120000","NVDA 250207 120.00C","2.30","1","230.00","Filled","1@2.30","Feb 3, 2025 09:30:26 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","2.30","230.00","Feb 3, 2025 09:30:30 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","","","","","","","","","2.5"
"Buy","AAPL","Apple","228.92","10","2,289.20","Filled","10@228.92","Feb 3, 2025 09:26:00 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","6","228.92","1,373.52","Feb 3, 2025 09:26:00 ET","US","USD","","","0.99","1","0.03","","","","","","","","","","","","2.02"
